Año;Mes;Descripción Centro;Organismo;Número Contrato;Número Expediente;Descripción Contrato;Tipo Contrato;Procedimiento Adjudicación;Artículo;Apartado;Criterios Adjudicación;Presupuesto Total(IVA Incluido);Importe Adjudicación (IVA Incluido);Plazo;Fecha Adjudicación;Nombre/Razón Social;NIF/CIF Adjudicatario;Fecha Formalización;Acuerdo Marco;Ingreso/Coste Cero;Observaciones
2020;Octubre;EMPRESAS;MADRID DESTINO, CULTURA, TURISMO Y NEGOCIO, S.A.;202001148;MDC/2020/00126;"EJECUCION Y DESARROLLO DE LAS REPRESENTACIONES ARTISTICAS DE ""PEPE HABICHUELA+KIKI MORENTE"", ""COLINA, CARMONA, SERRANO &BARRUETA"", ""LA TREMENDITA"", ""MARTIRES DEL COMPAS"", ""ANA MORALES"" Y ""PASTORA GALVAN"" DENTRO DEL ""VI FESTIVAL FLAMENCO MADRID"" DENTRO DE LA PROGRAMACION MUSICAL MEM 2020 DEL TEATRO FERNAN GOMEZ. CENTRO CULTURAL DE LA VILLA";Servicios;Negociado sin publicidad;168;a) apartado 2º;;60.137,00 €;60.137,00 €;2,4;28/09/2020;FLAMENCO ON FIRE MANAGEMENT, S.L.;B87252250;03/10/2020; ;;
2020;Octubre;EMPRESAS;MADRID DESTINO, CULTURA, TURISMO Y NEGOCIO, S.A.;202001149;MDC/2020/00130;"EJECUCION Y DESARROLLO DE LA REPRESENTACION DE LA OBRA TEATRAL ""BIEN ESTA QUE FUERA TU TIERRA, GALDOS"" EN TEATRO FERNAN GOMEZ. CENTRO CULTURAL DE LA VILLA";Servicios;Negociado sin publicidad;168;a) apartado 2º;;65.335,16 €;65.335,16 €;1,73;29/09/2020;VENEZIA TEATRO, S.L.U;B87567376;07/10/2020; ;;
2020;Octubre;AYUNTAMIENTO DE MADRID;ÁREA DE GOBIERNO DE OBRAS Y EQUIPAMIENTOS;202001150;300/2020/00340;REDACCION DEL PROYECTO BASICO, DEL PROYECTO DE EJECUCION Y LA ASISTENCIA A LA DIRECCION FACULTATIVA DE LAS OBRAS PARA LA REMODELACION DE LA PLAZA DEL ENCUENTRO EN EL DISTRITO DE MORATALAZ.;Servicios;Negociado sin publicidad;168;d);;52.000,00 €;52.000,00 €;16;19/08/2020;UTE ENCUENTRO UNION TEMPORAL DE EMPRESAS;U01842764;02/09/2020; ;;
2020;Octubre;AYUNTAMIENTO DE MADRID;INFORMÁTICA AYUNTAMIENTO DE MADRID;202001151;300/2020/00519;CONTRATO DE SERVICIOS PARA EL MANTENIMIENTO DE LA INFRAESTRUCTURA TECNOLOGICA DE LA PLATAFORMA INFORMATICA MADRID INTELIGENTE (MINT);Servicios;Abierto simplificado;;;Pluralidad de criterios;119.747,02 €;119.148,29 €;8,5;29/09/2020;INGENIERIA DE SOFTWARE AVANZADO, S.A.;A80157746;30/09/2020; ;;
2020;Octubre;AYUNTAMIENTO DE MADRID;DISTRITO DE CHAMARTÍN;202001152;300/2020/00541;ACTIVIDADES EXTRAESCOLARES Y COMPLEMENTARIAS EN LOS 8 CENTROS PUBLICOS DE EDUCACION INFANTIL Y PRIMARIA DEL DISTRITO DE CHAMARTIN DURANTE LOS CURSOS ESCOLARES 2020-2021 Y 2021-2022.;Servicios;Abierto;;;Pluralidad de criterios;264.098,41 €;225.355,17 €;24;08/09/2020;J C MADRID DEPORTE Y CULTURA S.L.;B80345721;30/09/2020; ;;
2020;Octubre;AYUNTAMIENTO DE MADRID;INFORMÁTICA AYUNTAMIENTO DE MADRID;202001153;300/2020/00452;CONTRATO DE SERVICIOS PARA EL SOPORTE A USUARIOS DE LA PLATAFORMA INFORMATICA MADRID INTELIGENTE (MINT);Servicios;Abierto simplificado;;;Pluralidad de criterios;118.544,91 €;112.617,12 €;8,5;30/09/2020;INGENIERIA DE SOFTWARE AVANZADO, S.A.;A80157746;01/10/2020; ;;
2020;Octubre;AYUNTAMIENTO DE MADRID;DISTRITO DE VILLAVERDE;202001154;300/2019/01713;SUMINISTRO E INSTALACION DE UN AREA DE MAYORES EN LA PLAZA DE CHOZAS DE CANALES;Suministro;Abierto simplificado;;;Pluralidad de criterios;48.507,27 €;48.022,77 €;1;25/08/2020;CONALSA S.A.;A28466548;18/09/2020; ;;
2020;Octubre;AYUNTAMIENTO DE MADRID;DISTRITO DE FUENCARRAL - EL PARDO;202001155;300/2019/01533;ORGANIZACION Y DESARROLLO DE LOS CAMPAMENTOS DE VERANO 2020 ORGANIZADOS POR EL DISTRITO DE FUENCARRAL-EL PARDO, EN DOS LOTES, CON PRODUCTOS DE COMERCIO JUSTO.;Servicios;Abierto;;;Pluralidad de criterios;213.099,90 €;169.234,45 €;1,06;10/07/2020;G.E. ESCUELA DE OCIO S.L.;B81167132;03/08/2020; ;;
2020;Octubre;AYUNTAMIENTO DE MADRID;ÁREA DE GOBIERNO DE FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;202001156;300/2019/01805;SUMINISTRO E INSTALACION, EN SU CASO, DE LOS ELECTRODOMESTICOS NECESARIOS PARA EL ADECUADO FUNCIONAMIENTO DE VEINTITRES ESCUELAS INFANTILES DE TITULARIDAD MUNICIPAL EN FUNCIONAMIENTO. LOTE 1;Suministro;Abierto simplificado;;;Pluralidad de criterios;23.879,35 €;14.198,66 €;3;14/08/2020;PROYECTOS DE INGENIERIA INSTRUMENTACION Y CONTROL, S.L.;B88201900;21/08/2020; ;;
2020;Octubre;AYUNTAMIENTO DE MADRID;ÁREA DE GOBIERNO DE FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;202001157;300/2019/01805;SUMINISTRO E INSTALACION, EN SU CASO, DE LOS ELECTRODOMESTICOS NECESARIOS PARA EL ADECUADO FUNCIONAMIENTO DE VEINTITRES ESCUELAS INFANTILES DE TITULARIDAD MUNICIPAL EN FUNCIONAMIENTO. LOTE 2;Suministro;Abierto simplificado;;;Pluralidad de criterios;23.348,16 €;14.338,10 €;3;12/08/2020;EQUIPAMIENTO DE HOSTELERIA Y CLIMATIZACION VALLADOLID, S.L.;B47767330;24/08/2020; ;;
2020;Octubre;AYUNTAMIENTO DE MADRID;ÁREA DE GOBIERNO DE FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;202001158;300/2019/01805;SUMINISTRO E INSTALACION, EN SU CASO, DE LOS ELECTRODOMESTICOS NECESARIOS PARA EL ADECUADO FUNCIONAMIENTO DE VEINTITRES ESCUELAS INFANTILES DE TITULARIDAD MUNICIPAL EN FUNCIONAMIENTO.LOTE 3;Suministro;Abierto simplificado;;;Pluralidad de criterios;21.654,16 €;12.784,62 €;3;12/08/2020;ALARSA HOSTELERA SL;B81093296;21/08/2020; ;;
2020;Octubre;AYUNTAMIENTO DE MADRID;ÁREA DE GOBIERNO DE HACIENDA Y PERSONAL;202001159;135/2019/00254;LOTE 1: SUMINISTROS ELECTRICOS TITULARIDAD DE ORGANISMOS AUTONOMOS (AGENCIA TRIBUTARIA MADRID, MADRID SALUD Y AGENCIA PARA EL EMPLEO);Suministro;Abierto;;;Un unico criterio;2.259.700,15 €;2.259.700,15 €;24;06/08/2020;IBERDROLA SERVICIOS ENERGETICOS, S.A.U.;A85957520;31/08/2020; ;;
2020;Octubre;AYUNTAMIENTO DE MADRID;ÁREA DE GOBIERNO DE HACIENDA Y PERSONAL;202001160;135/2019/00254;LOTE 2: SUMINISTROS ELECTRICOS DE ALTA TENSION TITULARIDAD DEL AYUNTAMIENTO DE MADRID;Suministro;Abierto;;;Pluralidad de criterios;25.824.536,26 €;25.824.536,26 €;24;06/08/2020;IBERDROLA SERVICIOS ENERGETICOS, S.A.U.;A85957520;31/08/2020; ;;
2020;Octubre;AYUNTAMIENTO DE MADRID;ÁREA DE GOBIERNO DE HACIENDA Y PERSONAL;202001161;135/2019/00254;LOTE 3: SUMINISTROS ELECTRICOS DE BAJA TENSION TITULARIDAD DEL AYUNTAMIENTO DE MADRID;Suministro;Abierto;;;Pluralidad de criterios;17.570.305,47 €;17.570.305,47 €;24;06/08/2020;IBERDROLA SERVICIOS ENERGETICOS, S.A.U.;A85957520;31/08/2020; ;;
2020;Octubre;AYUNTAMIENTO DE MADRID;ÁREA DE GOBIERNO DE OBRAS Y EQUIPAMIENTOS;202001162;300/2019/01078;IFS-REHABILITACION DE ESPACIOS PUBLICOS CON PAVIMENTOS ESPECIALES (4 LOTES). LOTE 3;Obras;Abierto;;;Pluralidad de criterios;1.625.869,47 €;1.212.898,63 €;6;23/07/2020;ACEINSA LEVANTE SA - ITUVAL SL UTE IFS PAV.ESPECIAL LOTE 3;U01634245;19/08/2020; ;;
2020;Octubre;EMPRESAS;MADRID DESTINO, CULTURA, TURISMO Y NEGOCIO, S.A.;202001163;MDC/2020/00091;SERVICIO DE LIMPIEZA, A PRESTAR EN LOS EVENTOS QUE SE CELEBREN EN EL ESPACIO CULTURAL CONDE DUQUE;Servicios;Abierto simplificado sumario;;;Pluralidad de criterios;19.360,00 €;19.360,00 €;12;30/07/2020;LIMPIEZAS ROYCA, S.L.;B28081057;04/08/2020; ;;
2020;Octubre;EMPRESAS;MADRID DESTINO, CULTURA, TURISMO Y NEGOCIO, S.A.;202001164;MDC/2020/00083;"CONTRATO DE SERVICIOS DE EXHIBICION DEL ESPECTACULO TEATRAL UNICO ""CON LO BIEN QUE ESTABAMOS (FERRETERIA ESTEBAN), EN LA SALA PRINCIPAL DEL TEATRO ESPAÑOL.";Servicios;Negociado sin publicidad;168;b) apartado 2º;;59.459,40 €;59.459,40 €;2,23;27/07/2020;LOS GUARANIS, S. CIVIL;J99523086;28/07/2020; ;;
2020;Octubre;EMPRESAS;MADRID DESTINO, CULTURA, TURISMO Y NEGOCIO, S.A.;202001165;MDC/2020/00131;"EJECUCION Y DESARROLLO DE LA REPRESENTACION DE OBRA TEATRAL ""TERNURA NEGRA"" EN TEATRO FERNAN GOMEZ. CENTRO CULTURAL DE LA VILLA";Servicios;Negociado sin publicidad;168;a) apartado 2º;;74.936,51 €;74.936,51 €;0,33;16/09/2020;VANIA PRODUCCIONS, S.L;B61033262;08/10/2020; ;;
2020;Octubre;EMPRESAS;EMPRESA MUNICIPAL DE SERVICIOS FUNERARIOS Y CEMENTERIOS DE MADRID, S.A.;202001166;SFC/2020/00032;SUMINISTRO DE ESCALERAS DE MANO MOVILES PARA EL USO POR PARTE DEL PUBLICO QUE ACUDE A LOS CEMENTERIOS MUNICIPALES GESTIONADOS POR LA EMSFYCM, S.A.;Suministro;Abierto;;;Pluralidad de criterios;234.316,50 €;234.316,50 €;12;30/09/2020;ALUFASE, S.A.;A84291624;02/10/2020; ;;
2020;Octubre;AYUNTAMIENTO DE MADRID;AREA DE GOBIERNO DE PORTAVOZ, SEGURIDAD Y EMERGENCIAS;202001167;300/2020/00372;SUMINISTRO DE GASES INDUSTRIALES, MATERIAL DE GASES INDUSTRIALES, ABSORBENTE Y ESPUMOGENO PARA LA JEFATURA DEL CUERPO DE BOMBEROS DEL AYUNTAMIENTO DE MADRID OBJETO. LOTE 2;Suministro;Abierto;;;Un unico criterio;53.182,71 €;53.182,71 €;12;03/08/2020;"LLAMA Y ARCO; S.L.";B80762156;14/09/2020; ;;
2020;Octubre;AYUNTAMIENTO DE MADRID;ÁREA DE GOBIERNO DE OBRAS Y EQUIPAMIENTOS;202001168;300/2019/00882;IFS. MEJORA DE ACCESIBILIDAD Y MOVILIDAD EN ESPACIOS PUBLICOS DE LA CIUDAD DE MADRID. (3 LOTES). LOTE 1 ;Obras;Abierto;;;Pluralidad de criterios;2.982.224,34 €;2.187.163,33 €;6;24/07/2020;IMESAPI, S.A.;A28010478;20/08/2020; ;;
2020;Octubre;EMPRESAS;EMPRESA MUNICIPAL DE LA VIVIENDA Y SUELO DE MADRID, S.A.;202001169;EVS/2020/00040;SUMINISTRO DE MATERIAL INFORMATICO: 1 SERVIDOR NAS CON 4 DISCOS (L3) Y 50 CINTAS DE BACKUP (L4) LOTE 3 Y LOTE 4;Suministro;Abierto simplificado sumario;;;Un unico criterio;5.082,00 €;4.320,96 €;0,23;30/07/2020;KUIPER INFORMATICA, S.A.L.;A84117126;31/07/2020; ;;
2020;Octubre;EMPRESAS;EMPRESA MUNICIPAL DE LA VIVIENDA Y SUELO DE MADRID, S.A.;202001170;EVS/2020/00041;CONTROL DE CALIDAD INTEGRAL DEL PROYECTO Y OBRA CAÑAVERAL 01, L1 LOTE 1;Servicios;Abierto;;;Pluralidad de criterios;120.246,88 €;58.793,90 €;24;17/07/2020;INSTITUTO TECNICO DE INSTALACIONES Y CONSTRUCCION, S.L.;B88071915;11/08/2020; ;;
2020;Octubre;AYUNTAMIENTO DE MADRID;DISTRITO DE FUENCARRAL - EL PARDO;202001171;300/2019/00064;PRESTACION DEL SERVICIO DE CAFETERIA Y COMEDOR EN LOS CENTROS MUNICIPALES DE MAYORES VAGUADA, VOCAL VECINO JUSTO SIERRA,  PEÑAGRANDE Y  ALFONSO XII, Y DE CAFETERIA EN LOS CENTROS MUNICIPALES DE MAYORES ISLAS JARVI Y GINZO DE LIMIA, DEL DISTRITO DE FUENCARRAL-EL PARDO, CON PRODUCTOS DE COMERCIO JUSTO.;Servicios;Abierto;;;Pluralidad de criterios;554.256,67 €;446.176,61 €;24;20/02/2020;AZYS GESTION Y DESARROLLO COMERCIAL SA;A88219258;29/06/2020; ;;
2020;Octubre;AYUNTAMIENTO DE MADRID;DISTRITO DE MONCLOA-ARAVACA;202001172;300/2020/00156;SERVICIO PARA LA ORGANIZACION E INFRAESTRUCTURAS PARA LA REALIZACION DE UN PROGRAMA DE HUERTOS ESCOLARES EN COLEGIOS PUBLICOS DEL DISTRITO.;Servicios;Abierto simplificado;;;Pluralidad de criterios;30.450,91 €;25.564,00 €;12;30/09/2020;J C MADRID DEPORTE Y CULTURA S.L.;B80345721;01/10/2020; ;;
2020;Octubre;EMPRESAS;EMPRESA MIXTA CLUB DE CAMPO VILLA DE MADRID, S.A.;202001173;CCV/2019/01181;OBRA PARA ADECUACION A LA TECNOLOGIA LED DEL ALUMBRADO PUBLICO DE LAS PISTAS DE PADEL;Obras;Abierto;;;Pluralidad de criterios;87.758,88 €;62.383,52 €;0,63;04/03/2020;ELECNOR S.A.;A48027056;01/07/2020; ;;
2020;Octubre;EMPRESAS;MADRID DESTINO, CULTURA, TURISMO Y NEGOCIO, S.A.;202001174;MDC/2020/00123;REPRESENTACION ARTISTICA DE ESPECTACULO DE DANZA LA OTRA ESCENA EN CENTRO DE CULTURA CONTEMPORANEA CONDE DUQUE;Servicios;Negociado sin publicidad;168;a) apartado 2º;;39.809,00 €;39.809,00 €;0,6;28/09/2020;MANUEL ARROYO LIÑAN;74679467P;01/10/2020; ;;
2020;Octubre;EMPRESAS;EMPRESA MUNICIPAL DE LA VIVIENDA Y SUELO DE MADRID, S.A.;202001175;EVS/2020/00041;CONTROL DE CALIDAD INTEGRAL DEL PROYECTO Y OBRA CAÑAVERAL 02, L2 LOTE 2;Servicios;Abierto;;;Pluralidad de criterios;110.398,49 €;55.151,80 €;24;17/07/2020;INSTITUTO TECNICO DE INSTALACIONES Y CONSTRUCCION, S.L.;B88071915;11/08/2020; ;;
2020;Octubre;EMPRESAS;EMPRESA MUNICIPAL DE LA VIVIENDA Y SUELO DE MADRID, S.A.;202001176;EVS/2020/00041;CONTROL DE CALIDAD INTEGRAL DEL PROYECTO Y OBRA CAÑAVERAL 03, L3 LOTE 3;Servicios;Abierto;;;Pluralidad de criterios;179.068,86 €;76.444,50 €;24;17/07/2020;APPLUS NORCONTROL, S.L.U.;B15044357;11/08/2020; ;;
2020;Octubre;EMPRESAS;EMPRESA MUNICIPAL DE LA VIVIENDA Y SUELO DE MADRID, S.A.;202001177;EVS/2020/00041;SERVICIOS DE CONTROL DE CALIDAD INTEGRAL DEL PROYECTO Y OBRA CAÑAVERAL 04 L4;Servicios;Abierto;;;Pluralidad de criterios;179.068,86 €;78.700,75 €;24;17/07/2020;INVESTIGACION Y CONTROL DE CALIDAD S.A.U.;A24036691;11/08/2020; ;;
2020;Octubre;EMPRESAS;EMPRESA MUNICIPAL DE LA VIVIENDA Y SUELO DE MADRID, S.A.;202001178;EVS/2020/00041;SERVICIOS DE CONTROL DE CALIDAD INTEGRAL DEL PROYECTO Y OBRA CAÑAVERAL 06 L6;Servicios;Abierto;;;Pluralidad de criterios;135.687,24 €;62.388,99 €;24;17/07/2020;INVESTIGACION Y CONTROL DE CALIDAD S.A.U.;A24036691;11/08/2020; ;;
2020;Octubre;EMPRESAS;EMPRESA MUNICIPAL DE LA VIVIENDA Y SUELO DE MADRID, S.A.;202001179;EVS/2020/00041;SERVICIOS DE CONTROL DE CALIDAD INTEGRAL DEL PROYECTO Y OBRA CAÑAVERAL 07 L7;Servicios;Abierto;;;Pluralidad de criterios;135.687,24 €;66.174,67 €;24;17/07/2020;APPLUS NORCONTROL, S.L.U.;B15044357;11/08/2020; ;;
2020;Octubre;EMPRESAS;EMPRESA MUNICIPAL DE LA VIVIENDA Y SUELO DE MADRID, S.A.;202001180;EVS/2020/00041;SERVICIOS DE CONTROL DE CALIDAD INTEGRAL DEL PROYECTO Y OBRA CAÑAVERAL 05, L5 LOTE 5;Servicios;Abierto;;;Pluralidad de criterios;179.068,86 €;80.468,63 €;24;17/07/2020;INSTITUTO TECNICO DE INSTALACIONES Y CONSTRUCCION, S.L.;B88071915;11/08/2020; ;;
2020;Octubre;AYUNTAMIENTO DE MADRID;ÁREA DE GOBIERNO DE OBRAS Y EQUIPAMIENTOS;202001181;300/2019/01078;IFS-REHABILITACION DE ESPACIOS PUBLICOS CON PAVIMENTOS ESPECIALES (4 LOTES). LOTE 4;Obras;Abierto;;;Pluralidad de criterios;1.281.377,42 €;930.262,14 €;6;24/07/2020;UTE FERROVIAL SERVICIOS, S.A./ ALSERCONS 2000, S.L.;U01852656;28/08/2020; ;;
2020;Octubre;AYUNTAMIENTO DE MADRID;INFORMÁTICA AYUNTAMIENTO DE MADRID;202001182;300/2020/00534;SERVICIOS INFORMATICOS PARA EL MANTENIMIENTO DEL PRODUCTO INVOCA Y EL SOPORTE EN SU UTILIZACION.;Servicios;Negociado sin publicidad;168;a) apartado 2º;;48.529,35 €;47.190,00 €;12;23/09/2020;INFORMATICA EL CORTE INGLES, S.A.;A28855260;28/09/2020; ;;
2020;Octubre;AYUNTAMIENTO DE MADRID;ÁREA DE GOBIERNO DE FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;202001183;300/2019/01454;CONTRATO DE SERVICIOS PARA LA REALIZACION DEL PROGRAMA CENTROS ABIERTOS EN INGLES CON SERVICIO DE DESAYUNO Y COMIDA QUE INCORPOREN PRODUCTOS DE COMERCIO JUSTO. LOTE 1;Servicios;Abierto;;;Pluralidad de criterios;4.034.215,79 €;1.939.476,33 €;19,66;21/07/2020;ARCI-NATURE INTERVENCION SOCIAL, S.L.U.;B80372253;18/08/2020; ;;
2020;Octubre;AYUNTAMIENTO DE MADRID;ÁREA DE GOBIERNO DE FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL;202001184;300/2019/01454;CONTRATO DE SERVICIOS PARA LA REALIZACION DEL PROGRAMA CENTROS ABIERTOS EN INGLES CON SERVICIO DE DESAYUNO Y COMIDA QUE INCORPOREN PRODUCTOS DE COMERCIO JUSTO. LOTE 2;Servicios;Abierto;;;Pluralidad de criterios;3.805.848,64 €;1.820.350,62 €;19,66;21/07/2020;ARCI-NATURE INTERVENCION SOCIAL, S.L.U.;B80372253;18/08/2020; ;;
2020;Octubre;AYUNTAMIENTO DE MADRID;ÁREA DELEGADA DE DEPORTE;202001185;300/2020/00354;SUMINISTRO DE SISTEMAS DE ESTERILIZACION AUTOCLAVES Y MATERIAL QUIRURGICO EN CENTROS DE MEDICINA DEPORTIVA Y BOTIQUINES DEL AYUNTAMIENTO DE MADRID ;Suministro;Abierto;;;Pluralidad de criterios;150.000,00 €;122.732,14 €;0,66;03/09/2020;GALMEDICA, S.L.;B32155269;13/10/2020; ;;
2020;Octubre;AYUNTAMIENTO DE MADRID;ÁREA DE GOBIERNO DE OBRAS Y EQUIPAMIENTOS;202001186;300/2020/00379;REDACCION DEL PROYECTO BASICO Y DEL PROYECTO DE EJECUCION Y ASISTENCIA A LA DIRECCION FACULTATIVA DE LAS OBRAS PARA LA REMODELACION DE LA PLAZA DE LA EMPERATRIZ EN EL DISTRITO DE CARABANCHEL;Servicios;Negociado sin publicidad;168;d);;30.000,00 €;30.000,00 €;16;19/08/2020;UTE MARIANO BURGOS TIRADO-MIGUEL GARCIA ANDUJAR;U01920305;16/09/2020; ;;
2020;Octubre;EMPRESAS;EMPRESA MUNICIPAL DE LA VIVIENDA Y SUELO DE MADRID, S.A.;202001187;EVS/2020/00034;SERVICIOS DE SOPORTE MICROSOFT PREMIER;Servicios;Abierto simplificado;;;Un unico criterio;21.719,50 €;19.606,63 €;12;22/07/2020;SEIDOR, S.A.;A08854929;24/07/2020; ;;
2020;Octubre;AYUNTAMIENTO DE MADRID;DISTRITO DE CIUDAD LINEAL;202001188;300/2019/01549;ORGANIZACION Y DESARROLLO DE UN CENTRO INTEGRADO DE MENORES EN SITUACION DE VULNERABILIDAD EN EL BARRIO DE LA ELIPA EN EL DISTRITO DE CIUDAD LINEAL 2020.;Servicios;Abierto;;;Pluralidad de criterios;103.402,99 €;52.126,33 €;2,43;04/09/2020;J C MADRID DEPORTE Y CULTURA S.L.;B80345721;06/10/2020; ;;
2020;Octubre;AYUNTAMIENTO DE MADRID;ÁREA DE GOBIERNO DE OBRAS Y EQUIPAMIENTOS;202001189;300/2019/01388;IFS-MEJORA DE TUNELES URBANOS EN REVESTIMIENTOS, TECHOS, PETOS, ALBARDILLAS Y BARANDILLAS (2 LOTES). LOTE 2;Obras;Abierto;;;Pluralidad de criterios;3.507.168,54 €;2.531.474,25 €;5;10/07/2020;UTE ACEINSA SALAMANCA, S.A. / GECOCSA, GENERAL DE CONSTRUCCIONES CIVILES, S.A.;U01611052;07/08/2020; ;;
2020;Octubre;AYUNTAMIENTO DE MADRID;ÁREA DE GOBIERNO DE OBRAS Y EQUIPAMIENTOS;202001190;300/2019/01388;IFS-MEJORA DE TUNELES URBANOS EN REVESTIMIENTOS, TECHOS, PETOS, ALBARDILLAS Y BARANDILLAS (2 LOTES). LOTE 1;Obras;Abierto;;;Pluralidad de criterios;1.491.475,12 €;1.058.350,74 €;5;10/07/2020;UTE API MOVILIDAD, S.A. / ECOCIVIL ELECTROMUR G.E., S.L.;U01651710;05/08/2020; ;;
2020;Octubre;EMPRESAS;MADRID DESTINO, CULTURA, TURISMO Y NEGOCIO, S.A.;202001191;MDC/2020/00135;"DIRECCION ESCENICA, INTERPRETACION Y CO-DISEÑO DE OBRA DE TEATRO Y CIRCO ""MIL NOVECIENTOS SETENTA SOMBREROS"" EN TEATRO CIRCO PRICE";Servicios;Negociado sin publicidad;168;a) apartado 2º;;19.977,10 €;19.977,10 €;0,6;14/10/2020;ASOCIACION CULTURAL ESTUDIO HERNAN GENE;G87120580;14/10/2020; ;;
2020;Octubre;AYUNTAMIENTO DE MADRID;AREA DE GOBIERNO DE PORTAVOZ, SEGURIDAD Y EMERGENCIAS;202001192;300/2019/01102;SERVICIO DE LIMPIEZA EN LAS DEPENDENCIAS E INSTALACIONES DE LOS EDIFICIOS ADSCRITOS A LA JEFATURA DEL CUERPO DE BOMBEROS Y A LA DIRECCION GENERAL DE EMERGENCIAS Y PROTECCION CIVIL DEL AYUNTAMIENTO DE MADRID. LOTE 1;Servicios;Abierto;;;Pluralidad de criterios;3.050.771,58 €;2.495.836,23 €;24;18/08/2020;OPTIMA FACILITY SERVICES SL;B60124831;21/09/2020; ;;
2020;Octubre;AYUNTAMIENTO DE MADRID;AREA DE GOBIERNO DE PORTAVOZ, SEGURIDAD Y EMERGENCIAS;202001193;300/2019/01069;SERVICIO DE LIMPIEZA EN LAS DEPENDENCIAS E INSTALACIONES DE LOS EDIFICIOS ADSCRITOS A SAMUR - PROTECCION CIVIL DEL AYUNTAMIENTO DE MADRID.;Servicios;Abierto;;;Pluralidad de criterios;953.703,41 €;764.107,18 €;24;14/08/2020;OHL SERVICIOS INGESAN SA;A27178789;21/09/2020; ;;
2020;Octubre;AYUNTAMIENTO DE MADRID;AREA DE GOBIERNO DE PORTAVOZ, SEGURIDAD Y EMERGENCIAS;202001194;300/2019/01069;SERVICIO DE LIMPIEZA EN LAS DEPENDENCIAS E INSTALACIONES DE LOS EDIFICIOS ADSCRITOS A SAMUR - PROTECCION CIVIL DEL AYUNTAMIENTO DE MADRID.;Servicios;Abierto;;;Pluralidad de criterios;1.120.481,15 €;908.262,02 €;24;18/08/2020;SERVICIOS AUXILIARES DE MANTENIMIENTO Y LIMPIEZA S.L.;B47037577;22/09/2020; ;;
2020;Octubre;AYUNTAMIENTO DE MADRID;ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;202001195;300/2019/00096;IFS 2019. OBRAS DE CONSTRUCCION DE LA SENDA PEATONAL DE CONEXION DE MADRID RIO CON EL PARQUE LINEAL DEL MANZANARES ;Obras;Abierto simplificado;;;Pluralidad de criterios;1.524.394,34 €;1.148.804,46 €;6;20/05/2020;COPISA CONSTRUCTORA PIRENAICA SA;A08436107;18/06/2020; ;;
2020;Octubre;AYUNTAMIENTO DE MADRID;AREA DE GOBIERNO DE PORTAVOZ, SEGURIDAD Y EMERGENCIAS;202001196;300/2020/00050;SUMINISTRO DE DIVERSO MATERIAL DE APEOS PARA LA JEFATURA DEL CUERPO DE BOMBEROS DEL AYUNTAMIENTO DE MADRID. LOTE 1;Suministro;Abierto;;;Un unico criterio;21.903,42 €;21.903,42 €;13,73;08/09/2020;FERRETERIA FERAYU, S.L.;B83234799;09/10/2020; ;;
2020;Octubre;AYUNTAMIENTO DE MADRID;ÁREA DE GOBIERNO DE OBRAS Y EQUIPAMIENTOS;202001197;730/2019/00001;ACUERDO MARCO DE LAS OBRAS DE REFORMA, REPARACION, CONSERVACION Y DEMOLICION DEL CONJUNTO DE EDIFICIOS DEMANIALES, PATRIMONIALES Y AQUELLOS QUE ESTEN SUJETOS A CUALQUIER TIPO DE USO DEL AYUNTAMIENTO DE MADRID (6 LOTES), LOTE 3 CORRESPONDIENTE A OBRAS A REALIZAR EN LOS DISTRITOS DE TETUAN, CHAMBERI, FUENCARRAL-EL PARDO Y MONCLOA-ARAVACA.;Obras;Abierto;;;Pluralidad de criterios;0,00 €;0,00 €;24;27/08/2020;FERNANDEZ MOLINA, OBRAS Y SERVICIOS, S.A.;A28414654;30/09/2020;SI;;
2020;Octubre;EMPRESAS;MADRID DESTINO, CULTURA, TURISMO Y NEGOCIO, S.A.;202001198;MDC/2020/00134;"EJECUCION Y DESARROLLO DE LA REPRESENTACION DE LA OBRA TEATRAL ""ANA (TAMBIEN A NOSOTROS NOS LLEGARA EL OLVIDO) EN TEATRO FERNAN GOMEZ. CENTRO CULTURAL DE LA VILLA";Servicios;Negociado sin publicidad;168;a) apartado 2º;;45.174,14 €;45.174,14 €;0,33;06/10/2020;UNAHORAMENOS PRODUCCIONES, S.L;B35598630;16/10/2020; ;;
2020;Octubre;EMPRESAS;EMPRESA MUNICIPAL DE TRANSPORTES S.A.;202001199;EMT/2020/00019;IDENTIFICACION Y DETECCION DE ASBESTO EN LAS INSTALACIONES DE LA EMT DE MADRID;Servicios;Abierto simplificado;;;Pluralidad de criterios;81.239,40 €;74.487,60 €;12;16/09/2020;TROYA CONSTRUCCIONES FERROVIARIAS, S.L.;B84381813;14/10/2020; ;;
